taxonID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,occurrenceRemarks
alien_species_cyprus:taxon:cd4c77cc2fd82854eb63f6fcaee32ded,Cyprus,CY,present,introduced,,unaided,2021/2021,"Langeneck J, Minasidis V, Doumpas N, Giovos I, Kaminas A, Kleitou P, Tiralongo F, Crocetta F (2022) Citizen Science Helps in Tracking the Range Expansions of Non-Indigenous and Neo-Native Species in Greece and Cyprus (Eastern Mediterranean Sea). Journal of Marine Science and Engineering 10(2): 256. https://doi.org/10.3390/jmse10020256",
alien_species_cyprus:taxon:cd8b08de85b546f450148c915df7e6aa,Cyprus,CY,present,introduced,,unaided,2014/2014,"Iglesias S, Frotte L (2015) Alien marine fishes in Cyprus: update and new records. Aquatic Invasions 10(4): 425-438. http://dx.doi.org/10.3391/ai.2015.10.4.06",
alien_species_cyprus:taxon:cd93ad951c9185a1a0d716dface291b5,Cyprus,CY,present,uncertain,casual,foodContaminant,2010/2010,Schneider N (2010) Psocids (Psocoptera). Chapter 13.2. In: Roques A et al. (Eds) Alien terrestrial arthropods of Europe. BioRisk 4(2): 793–805. doi: 10.3897/biorisk.4.46,"Date of first and last observation unavailable, earliest publication date used."
alien_species_cyprus:taxon:cd93ad951c9185a1a0d716dface291b5,Cyprus,CY,present,uncertain,casual,transportationHabitatMaterial,2010/2010,Schneider N (2010) Psocids (Psocoptera). Chapter 13.2. In: Roques A et al. (Eds) Alien terrestrial arthropods of Europe. BioRisk 4(2): 793–805. doi: 10.3897/biorisk.4.46,"Date of first and last observation unavailable, earliest publication date used."
alien_species_cyprus:taxon:cdd5486de685ce6d56cbd6771e6bc87f,Cyprus,CY,present,introduced,widespreadInvasive,contaminantOnPlants,2022/2025,"Christou M, Lippert S, Weigand A, Angelidou I, Athanassiou KC, Demetriou J, Schaffner F, Martinou AF (2023) First record of the invasive Asian tiger mosquito Aedes albopictus in Cyprus based on information collected by citizen scientists. Journal of the European Mosquito Control Association 41(2): 55-61. https://doi.org/10.52004/JEMCA2022.0008",
alien_species_cyprus:taxon:cdd5486de685ce6d56cbd6771e6bc87f,Cyprus,CY,present,introduced,widespreadInvasive,containerBulk,2022/2025,"Christou M, Lippert S, Weigand A, Angelidou I, Athanassiou KC, Demetriou J, Schaffner F, Martinou AF (2023) First record of the invasive Asian tiger mosquito Aedes albopictus in Cyprus based on information collected by citizen scientists. Journal of the European Mosquito Control Association 41(2): 55-61. https://doi.org/10.52004/JEMCA2022.0008",
alien_species_cyprus:taxon:cdd5486de685ce6d56cbd6771e6bc87f,Cyprus,CY,present,introduced,widespreadInvasive,hitchhikersShip,2022/2025,"Christou M, Lippert S, Weigand A, Angelidou I, Athanassiou KC, Demetriou J, Schaffner F, Martinou AF (2023) First record of the invasive Asian tiger mosquito Aedes albopictus in Cyprus based on information collected by citizen scientists. Journal of the European Mosquito Control Association 41(2): 55-61. https://doi.org/10.52004/JEMCA2022.0008",
alien_species_cyprus:taxon:cde4adf1ee497f1825d8a12f9bab71f3,Cyprus,CY,present,introduced,widespreadInvasive,horticulture,1885/2022,"Meikle RD (1985) Flora of Cyprus, Vol. 2.Georgiades C (1995) Η επιγενής χλωρίδα της Κύπρου. Ταξινομική, χλωριδικά, φυτογεωγραφική, οικοφυσιολογική μελέτη. [The adventive flora of Cyprus, taxonomic, floristic, phytogeographic, ecophysiological study]. Ph.D. Thesis, Athens University.Hadjikyriakou G, Hadjisterkotis E (2002) The adventive plants of Cyprus with new records of invasive species. Zeitschrift fur Jagdwissenschaft 48: 59–71. https://doi.org/10.1007/BF02192393",Date of last observation based on iNaturalist observation: https://www.inaturalist.org/observations/107310494
alien_species_cyprus:taxon:ce066bb4d7e031293fdded9fe1587940,Cyprus,CY,present,introduced,casual,ornamentalNonHorticulture,2018/2018,"Pescott O L, Peyton J M, Mountford J O, Pescott O (2020). UKSBA Cyprus Plant Records 2018. Version 1.2. Biological Records Centre. Occurrence dataset https://doi.org/10.15468/xp6bam accessed via GBIF.org on 2023-04-06.",
alien_species_cyprus:taxon:ce47354afaf40c1218ee219270443ed3,Cyprus,CY,present,introduced,,ballastWater,2010/2025,"Mytilineou C, Akel EH, Babali N, Balistreri P, Bariche M, Boyaci YO, Cilenti L, Constantinou C, Crocetta F, Celik M, Dereli H, Dounas C, Durucan F, Garrido A, Gerovasileiou V, Kapiris K, Kebapcioglu T, Kleitou P, Krystalas A, Lipej L, Maina I, Marakis P, Mavric B, Moussa R, Pena-Rivas L, Poursanidis D, Renda W, Rizkalla SI, Rosso A, Scirocco T, Sciuto F, Servello G, Tiralongo F, Yapici S, Zenetos A (2016)  New Mediterranean Biodiversity Records (November, 2016). Mediterranean Marine Science 17(3): 794-821. https://doi.org/10.12681/mms.1976Savva I, Kleitou P (2017) On three alien species from Cyprus (eastern Mediterranean Sea). In Gerovasileiou et al. New Mediterranean Biodiversity Records (July, 2017). Mediterranean Marine Science 18(2): 355-384. https://doi.org/10.12681/mms.13771",Date of last observation based on iNaturalist observation: https://www.inaturalist.org/observations/321913566
alien_species_cyprus:taxon:ce47354afaf40c1218ee219270443ed3,Cyprus,CY,present,introduced,,hullFouling,2010/2025,"Mytilineou C, Akel EH, Babali N, Balistreri P, Bariche M, Boyaci YO, Cilenti L, Constantinou C, Crocetta F, Celik M, Dereli H, Dounas C, Durucan F, Garrido A, Gerovasileiou V, Kapiris K, Kebapcioglu T, Kleitou P, Krystalas A, Lipej L, Maina I, Marakis P, Mavric B, Moussa R, Pena-Rivas L, Poursanidis D, Renda W, Rizkalla SI, Rosso A, Scirocco T, Sciuto F, Servello G, Tiralongo F, Yapici S, Zenetos A (2016)  New Mediterranean Biodiversity Records (November, 2016). Mediterranean Marine Science 17(3): 794-821. https://doi.org/10.12681/mms.1976Savva I, Kleitou P (2017) On three alien species from Cyprus (eastern Mediterranean Sea). In Gerovasileiou et al. New Mediterranean Biodiversity Records (July, 2017). Mediterranean Marine Science 18(2): 355-384. https://doi.org/10.12681/mms.13771",Date of last observation based on iNaturalist observation: https://www.inaturalist.org/observations/321913566
alien_species_cyprus:taxon:ce47354afaf40c1218ee219270443ed3,Cyprus,CY,present,introduced,,unaided,2010/2025,"Mytilineou C, Akel EH, Babali N, Balistreri P, Bariche M, Boyaci YO, Cilenti L, Constantinou C, Crocetta F, Celik M, Dereli H, Dounas C, Durucan F, Garrido A, Gerovasileiou V, Kapiris K, Kebapcioglu T, Kleitou P, Krystalas A, Lipej L, Maina I, Marakis P, Mavric B, Moussa R, Pena-Rivas L, Poursanidis D, Renda W, Rizkalla SI, Rosso A, Scirocco T, Sciuto F, Servello G, Tiralongo F, Yapici S, Zenetos A (2016)  New Mediterranean Biodiversity Records (November, 2016). Mediterranean Marine Science 17(3): 794-821. https://doi.org/10.12681/mms.1976Savva I, Kleitou P (2017) On three alien species from Cyprus (eastern Mediterranean Sea). In Gerovasileiou et al. New Mediterranean Biodiversity Records (July, 2017). Mediterranean Marine Science 18(2): 355-384. https://doi.org/10.12681/mms.13771",Date of last observation based on iNaturalist observation: https://www.inaturalist.org/observations/321913566
alien_species_cyprus:taxon:ce67d5de801e21580f24e0b9ce50205b,Cyprus,CY,present,introduced,casual,horticulture,2019/2019,"Hand R, Hadjikyriakou GN, Makris C (2022) New noteworthy records of flowering plants in Cyprus (1995–2022). Cypricola 22: 1-12.",
alien_species_cyprus:taxon:ce67d5de801e21580f24e0b9ce50205b,Cyprus,CY,present,introduced,casual,ornamentalNonHorticulture,2019/2019,"Hand R, Hadjikyriakou GN, Makris C (2022) New noteworthy records of flowering plants in Cyprus (1995–2022). Cypricola 22: 1-12.",
alien_species_cyprus:taxon:ce68e3eae435ee05873065846cf894eb,Cyprus,CY,present,uncertain,,corridor,1968/,"Barnich R, Fiege D (2003) The Aphroditoidea (Annelida: Polychaeta) of the Mediterranean Sea. Abhand. Senckenb. Naturfosch. Ges. 559: 1-167.",
alien_species_cyprus:taxon:ce835019d2342dc88e0640def6c052a3,Cyprus,CY,present,introduced,widespreadInvasive,biologicalControl,1965/1994,"CIBC 1970, GREATHEAD 1976Guerrieri E & Noyes J (2005) Revision of the European species of Copidosoma Ratzeburg (Hymenoptera: Encyrtidae), parasitoids of caterpillars (Lepidoptera). Systematic Entomology, 30: 97-174. https://doi.org/10.1111/j.1365-3113.2005.00271.x",
alien_species_cyprus:taxon:ce8cf9af120bc12ce5fd8b09083c6a5d,Cyprus,CY,present,introduced,widespreadInvasive,parasitesOnAnimals,2022/2025,"Japoshvili G, Koutsoukos E, Vamvakas G, Perdikis D, Demetriou J (2023) New records of Encyrtid wasps (Hymenoptera: Chalcidoidea) from Greece and Cyprus with the description of a new species associated with Macrohomotoma gladiata Kuwayama (Hemiptera: Psylloidea). Phytoparasitica 51(4): https://doi.org/10.1007/s12600-023-01105-7","Date of last observation based on preserved specimens (leg. E. Koutsoukos & J. Demetriou, Akrotiri UK SBA)"
alien_species_cyprus:taxon:ce8cf9af120bc12ce5fd8b09083c6a5d,Cyprus,CY,present,introduced,widespreadInvasive,parasitesOnPlants,2022/2025,"Japoshvili G, Koutsoukos E, Vamvakas G, Perdikis D, Demetriou J (2023) New records of Encyrtid wasps (Hymenoptera: Chalcidoidea) from Greece and Cyprus with the description of a new species associated with Macrohomotoma gladiata Kuwayama (Hemiptera: Psylloidea). Phytoparasitica 51(4): https://doi.org/10.1007/s12600-023-01105-7","Date of last observation based on preserved specimens (leg. E. Koutsoukos & J. Demetriou, Akrotiri UK SBA)"
alien_species_cyprus:taxon:ce8cf9af120bc12ce5fd8b09083c6a5d,Cyprus,CY,present,introduced,widespreadInvasive,contaminantNursery,2022/2025,"Japoshvili G, Koutsoukos E, Vamvakas G, Perdikis D, Demetriou J (2023) New records of Encyrtid wasps (Hymenoptera: Chalcidoidea) from Greece and Cyprus with the description of a new species associated with Macrohomotoma gladiata Kuwayama (Hemiptera: Psylloidea). Phytoparasitica 51(4): https://doi.org/10.1007/s12600-023-01105-7","Date of last observation based on preserved specimens (leg. E. Koutsoukos & J. Demetriou, Akrotiri UK SBA)"
alien_species_cyprus:taxon:ce8fdfc5c6a96d19a16f5be7a7bfc2c9,Cyprus,CY,present,uncertain,,ballastWater,2017/2021,"Rousou M, Langeneck J, Apserou C, Arvanitidis C, Charalambous S, Chrysanthou K, Constantinides G, Dimitriou PD, García Gómez SC, Hadjieftychiou SI, Katsiaras N, Kleitou P, Kletou D, Küpper FC, Louizidou P, Martins R, Moraitis ML, Papageorgiou N, Papatheodoulou M, Petrou A, Xevgenos D, Vasiliades L, Voultsiadou E, Chintiroglou CC, Castelli A (2023) Polychaetes (Annelida) of Cyprus (Eastern Mediterranean Sea): An Updated and Annotated Checklist including New Distribution Records. Diversity 15(8): 941. https://doi.org/10.3390/d15080941",
alien_species_cyprus:taxon:ce8fdfc5c6a96d19a16f5be7a7bfc2c9,Cyprus,CY,present,uncertain,,hullFouling,2017/2021,"Rousou M, Langeneck J, Apserou C, Arvanitidis C, Charalambous S, Chrysanthou K, Constantinides G, Dimitriou PD, García Gómez SC, Hadjieftychiou SI, Katsiaras N, Kleitou P, Kletou D, Küpper FC, Louizidou P, Martins R, Moraitis ML, Papageorgiou N, Papatheodoulou M, Petrou A, Xevgenos D, Vasiliades L, Voultsiadou E, Chintiroglou CC, Castelli A (2023) Polychaetes (Annelida) of Cyprus (Eastern Mediterranean Sea): An Updated and Annotated Checklist including New Distribution Records. Diversity 15(8): 941. https://doi.org/10.3390/d15080941",
alien_species_cyprus:taxon:cee5ae84413d1ecccb9575bf2654c473,Cyprus,CY,present,introduced,widespreadInvasive,transportationHabitatMaterial,1982/2011,"Georgiades C (1995) Η επιγενής χλωρίδα της Κύπρου. Ταξινομική, χλωριδικά, φυτογεωγραφική, οικοφυσιολογική μελέτη. [The adventive flora of Cyprus, taxonomic, floristic, phytogeographic, ecophysiological study]. Ph.D. Thesis, Athens University.Hand R (2011) Supplementary notes to the flora of Cyprus VII. Willdenowia 41(2): 341-355. http://dx.doi.org/10.2307/41548998; Hadjikyriakou, G. N., Hand, R., Christodoulou, C. S., Makris, C., Chrysostomou, G., Iosif, K. & Kefalas, K. 2025: New noteworthy records of flowering plants in Cyprus (1996–2024). Cypricola 25: 1-13",
alien_species_cyprus:taxon:cee5ae84413d1ecccb9575bf2654c473,Cyprus,CY,present,introduced,widespreadInvasive,contaminantNursery,1982/2011,"Georgiades C (1995) Η επιγενής χλωρίδα της Κύπρου. Ταξινομική, χλωριδικά, φυτογεωγραφική, οικοφυσιολογική μελέτη. [The adventive flora of Cyprus, taxonomic, floristic, phytogeographic, ecophysiological study]. Ph.D. Thesis, Athens University.Hand R (2011) Supplementary notes to the flora of Cyprus VII. Willdenowia 41(2): 341-355. http://dx.doi.org/10.2307/41548998; Hadjikyriakou, G. N., Hand, R., Christodoulou, C. S., Makris, C., Chrysostomou, G., Iosif, K. & Kefalas, K. 2025: New noteworthy records of flowering plants in Cyprus (1996–2024). Cypricola 25: 1-13",
alien_species_cyprus:taxon:cf4c9607b45d416e0566a682bc97e774,Cyprus,CY,present,uncertain,casual,,2024/2024,"Demetriou J, Koutsoukos E, Makris C, Davranoglou LR, Boulas A, Kakiopoulos G, Georgiadis C, Roy HE, Martinou AF (in press) New records of ten non-native insects (Arthropoda: Insecta) from the island of Cyprus. BioInvasions Records (accepted manuscript)",
alien_species_cyprus:taxon:cfaa1f8ebcea5635dca04abe8463f1ae,Cyprus,CY,present,introduced,widespreadInvasive,contaminantOnPlants,1909/2025,"Bevan W (1919) Notes on agriculture in Cyprus and its products, 105 p.",Date of last observation based on iNaturalist: https://www.inaturalist.org/observations/299140181
alien_species_cyprus:taxon:cfe4d4c302762b95e533bb380f4c65c2,Cyprus,CY,present,introduced,cultivated,agriculture,/2025,"Meikle RD (1977) Flora of Cyprus, Vol. 1.",
alien_species_cyprus:taxon:d04b88c07cbb0757ba1a447095713f66,Cyprus,CY,present,introduced,casual,contaminantNursery,2016/2016,EPPO (2017) First report of Aleurolobus marlatti in Cyprus. EPPO Reporting Service no. 05 - 2017  Num. article: 2017/096 https://gd.eppo.int/reporting/article-6064 [Accessed on: 06.07.2022],Date of last observation unavailable.
alien_species_cyprus:taxon:d04b88c07cbb0757ba1a447095713f66,Cyprus,CY,present,introduced,casual,contaminantOnPlants,2016/2016,EPPO (2017) First report of Aleurolobus marlatti in Cyprus. EPPO Reporting Service no. 05 - 2017  Num. article: 2017/096 https://gd.eppo.int/reporting/article-6064 [Accessed on: 06.07.2022],Date of last observation unavailable.
alien_species_cyprus:taxon:d0b76c4d19cf31f44414e2bb019adbcf,Cyprus,CY,present,introduced,,unaided,1961/1961,"Demetropoulos A, Neocleous D (1969) The fishes and crustaceans of Cyprus. Fish. Bull. Min. Agric. Nat. Res. Cyprus 1:3-21.Katsanevakis S, Tsiamis K, Ioannou G, Michailidis N, Zenetos A (2009) Inventory of alien marine species of Cyprus (2009). Mediterranean Marine Science 10(2): 109-134. https://doi.org/10.12681/mms.113",
alien_species_cyprus:taxon:d138eb6b9cae3e4813ca4d25c9df00e3,Cyprus,CY,present,introduced,,fisheryInTheWild,1972/1972,"Welcomme RL (1988) FAO Fisheries Technical Paper, Rome, Italy: FAO. 318 pp.Lever C (1990) Naturalized Fishes of the World. Academic Press. London. 408 pp.Elvira B (2001) Identification of non-native freshwater fishes established in Europe and assessment of their potential threats to the biological diversity. Convention on the conservation of European Wildlife, 21st meeting.Vinyoles D, Robalo JI, de Sostoa A, Almodóvar A, Elvira B, Nicola GG, Fernández-Delgado C, Santos CS, Doadrio I, Sardà-PalomeraF, Almada VC (2007) Spread of the alien bleack Alburnus alburnus (Linnaeus, 1758) (Actinopterygii, Cyprinidae) in the Iberian Peninsula: the role of reservoirs. Graellsia 63(1): 101-110.Welcomme RL (1988) International introductions of inland aquatic species. FAO Fisheries Technical Paper No. 294. Food and Agriculture Organization of the United Nations, Rome.Zogaris S, Chatzinikolaou Y, Koutsikos N, Economou A, Oikonomou E, Michaelides G, Hadjisterikotis E, Beaumont W, Ferreira M (2012) Freshwater fish assemblages in Cyprus with emphasis on the effects of dams. Acta Ichthyologica et Piscatoria 42(3): 165-175. https://doi.org/10.3750/AIP2011.42.3.02",
alien_species_cyprus:taxon:d19b96e5b2ee1cf13411dc39bdbe8708,Cyprus,CY,present,introduced,cultivated,,,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.",
alien_species_cyprus:taxon:d1b6a44cc537d09de2ba4ca44ae5c08b,Cyprus,CY,present,introduced,established,foodContaminant,1931/1967,"Georghiou GP (1977) The insects and mites of Cyprus. With emphasis on species of economic importance to agriculture, forestry, man and domestic animals. Benaki Phytopathological Institute. Kiphissia, Athens, Greece, 347 pp.; Morris HM (1937) Injurious insects of Cyprus. Agricultural Department of Cyprus, Bulletin 4 (Ent. Ser. ) 21 pp.",
alien_species_cyprus:taxon:d21115d4b18a6b00a4edb5b2529ab285,Cyprus,CY,present,introduced,established,contaminantNursery,1997/2024,"Barton, I., Rosewarne, K. & John, E. 2013. Chilo partellus (Swinhoe, 1884)(Lepidoptera: Pyraloidea) a stem borer on Cyprus. Entomologist's Record and Journal of Variation 125: 181-185",Date of last observation based on iNaturalist: https://www.inaturalist.org/observations/291567457
alien_species_cyprus:taxon:d21115d4b18a6b00a4edb5b2529ab285,Cyprus,CY,present,introduced,established,contaminantOnPlants,1997/2024,"Barton, I., Rosewarne, K. & John, E. 2013. Chilo partellus (Swinhoe, 1884)(Lepidoptera: Pyraloidea) a stem borer on Cyprus. Entomologist's Record and Journal of Variation 125: 181-185",Date of last observation based on iNaturalist: https://www.inaturalist.org/observations/291567457
alien_species_cyprus:taxon:d2b918091774d273605ebf041acdd907,Cyprus,CY,present,introduced,invasive,horticulture,1906/1990,"Meikle RD (1985) Flora of Cyprus, Vol. 2.Della A, Iatrou G (1995) New plant records from Cyprus. Kew Bulletin 50: 387-396.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/ | Gennadios P (2015) Cultivated exotic plants. Dasoponos 63: 7-11.",
alien_species_cyprus:taxon:d2b918091774d273605ebf041acdd907,Cyprus,CY,present,introduced,invasive,ornamentalNonHorticulture,1906/1990,"Meikle RD (1985) Flora of Cyprus, Vol. 2.Della A, Iatrou G (1995) New plant records from Cyprus. Kew Bulletin 50: 387-396.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/ | Gennadios P (2015) Cultivated exotic plants. Dasoponos 63: 7-11.",
alien_species_cyprus:taxon:d2e2f6946692eaf8ee0efcdc3b62dcda,Cyprus,CY,present,introduced,established,contaminantOnPlants,/2025,EnaliaPhysis (2021) Arthropod Faunal Diversity of Cyprus http://enaliaphysis.org.cy/arthropod-faunal-diversity-of-cyprus/ (currently unavailable) [Accessed 15.04.2021],Date of first observation unavailable. Date of last observation based on observed specimens leg. C. Makris.
alien_species_cyprus:taxon:d2e2f6946692eaf8ee0efcdc3b62dcda,Cyprus,CY,present,introduced,established,unaided,/2025,EnaliaPhysis (2021) Arthropod Faunal Diversity of Cyprus http://enaliaphysis.org.cy/arthropod-faunal-diversity-of-cyprus/ (currently unavailable) [Accessed 15.04.2021],Date of first observation unavailable. Date of last observation based on observed specimens leg. C. Makris.
alien_species_cyprus:taxon:d2e4bed506beb0d797bf9f928e8f5f31,Cyprus,CY,present,introduced,casual,ornamentalNonHorticulture,1955/2009,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Georgiades C (1995) Η επιγενής χλωρίδα της Κύπρου. Ταξινομική, χλωριδικά, φυτογεωγραφική, οικοφυσιολογική μελέτη. [The adventive flora of Cyprus, taxonomic, floristic, phytogeographic, ecophysiological study]. Ph.D. Thesis, Athens University.Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.Hand R (2011) Supplementary notes to the flora of Cyprus VII. Willdenowia 41(2): 341-355. http://dx.doi.org/10.2307/41548998",
alien_species_cyprus:taxon:d34c5306ae0292e37f035dd46db62712,Cyprus,CY,present,introduced,,ballastWater,2013/2013,"Rousou M (2018) Investigation of the benthic macrofunal mobile substrate communities in the Vasilikos Bay (Cyprus, Eastern Mediterranean) [Διερεύνηση των βενθικών μακροπανιδικών κοινοτήτων κινητού υποστρώματος στον κόλπο Βασιλικού (Κύπρος, Ανατολική Μεσόγειος)]. PhD Thesis [in Greek]. https://ikee.lib.auth.gr/record/302807/files/MRousou.pdf",
alien_species_cyprus:taxon:d34c5306ae0292e37f035dd46db62712,Cyprus,CY,present,introduced,,hullFouling,2013/2013,"Rousou M (2018) Investigation of the benthic macrofunal mobile substrate communities in the Vasilikos Bay (Cyprus, Eastern Mediterranean) [Διερεύνηση των βενθικών μακροπανιδικών κοινοτήτων κινητού υποστρώματος στον κόλπο Βασιλικού (Κύπρος, Ανατολική Μεσόγειος)]. PhD Thesis [in Greek]. https://ikee.lib.auth.gr/record/302807/files/MRousou.pdf",
alien_species_cyprus:taxon:d34c5306ae0292e37f035dd46db62712,Cyprus,CY,present,introduced,,corridor,2013/2013,"Rousou M (2018) Investigation of the benthic macrofunal mobile substrate communities in the Vasilikos Bay (Cyprus, Eastern Mediterranean) [Διερεύνηση των βενθικών μακροπανιδικών κοινοτήτων κινητού υποστρώματος στον κόλπο Βασιλικού (Κύπρος, Ανατολική Μεσόγειος)]. PhD Thesis [in Greek]. https://ikee.lib.auth.gr/record/302807/files/MRousou.pdf",
alien_species_cyprus:taxon:d36ef3e8fa9465dafa6f9470d1ff55c9,Cyprus,CY,present,introduced,cultivated,agriculture,,"Meikle RD (1977) Flora of Cyprus, Vol. 1.Christofides Y (2017) Illustrated flora of Cyprus. Yiannis Christofides, Cyprus, 383 pp.",
alien_species_cyprus:taxon:d398292f0a1452c8221394160b70f8af,Cyprus,CY,present,introduced,widespreadInvasive,hitchhikersShip,2007/2011,"Bosmans R, Van Keer J, Russell-Smith A, Hadjiconstantis M, Komnenov M, Bosselaers J, Huber S, McCowan D, Snazell R, Decae A, Zoumides C, Kielhorn K-H, Oger P (2019) Spiders of Cyprus (Araneae). A catalogue of all currently known species from Cyprus. Newsletter of the Belgian arachnological Society 34(Supplement): 1-173 pp.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:d398292f0a1452c8221394160b70f8af,Cyprus,CY,present,introduced,widespreadInvasive,vehicles,2007/2011,"Bosmans R, Van Keer J, Russell-Smith A, Hadjiconstantis M, Komnenov M, Bosselaers J, Huber S, McCowan D, Snazell R, Decae A, Zoumides C, Kielhorn K-H, Oger P (2019) Spiders of Cyprus (Araneae). A catalogue of all currently known species from Cyprus. Newsletter of the Belgian arachnological Society 34(Supplement): 1-173 pp.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:d3ddb100c22e0d196f6c3bc4c6ae3dad,Cyprus,CY,present,introduced,widespreadInvasive,horticulture,1958/2025,"Meikle RD (1985) Flora of Cyprus, Vol. 2.Della A, Iatrou G (1995) New plant records from Cyprus. Kew Bulletin 50: 387-396.Georgiades C (1995) Η επιγενής χλωρίδα της Κύπρου. Ταξινομική, χλωριδικά, φυτογεωγραφική, οικοφυσιολογική μελέτη. [The adventive flora of Cyprus, taxonomic, floristic, phytogeographic, ecophysiological study]. Ph.D. Thesis, Athens University.Coulot P (2000) Approche de la flore de l'ile de Chypre. Monde Pl. 470: 16-20.",Date of last observation based on observed individuals leg. E. Koutsoukos & J. Demetriou
alien_species_cyprus:taxon:d429e749d65893c047980df31f6ee44a,Cyprus,CY,present,introduced,,fisheryInTheWild,2001/,"Elvira B (2001) Identification of non-native freshwater fishes established in Europe and assessment of their potential threats to the biological diversity. Convention on the conservation of European Wildlife, 21st meeting.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/","Date of earliest observation unknown, earliest publication year used"
alien_species_cyprus:taxon:d429e749d65893c047980df31f6ee44a,Cyprus,CY,present,introduced,,aquacultureMariculture,2001/,"Elvira B (2001) Identification of non-native freshwater fishes established in Europe and assessment of their potential threats to the biological diversity. Convention on the conservation of European Wildlife, 21st meeting.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/","Date of earliest observation unknown, earliest publication year used"
alien_species_cyprus:taxon:d45c155b53ca7e43ba1a9d37d1320734,Cyprus,CY,present,introduced,casual,ballastWater,2016/2016,"Fyttis G, Zervoudaki S, Sakavara A, Sfenthourakis S (2023) Annual cycle of mesozooplankton at the coastal waters of Cyprus (Eastern Levantine basin). Journal of Plankton Research 45(2): 1-20. https://doi.org/10.1093/plankt/fbac075EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:d4a144be19da7e77d894959dc03efb70,Cyprus,CY,present,introduced,cultivated,ornamentalNonHorticulture,,Gennadios P (2015) Cultivated exotic plants. Dasoponos 63: 7-11.,
alien_species_cyprus:taxon:d4c55923f27fe66b45b3d81496616aa9,Cyprus,CY,doubtful,introduced,casual,foodContaminant,1925/1936,"Morris, H. M. (1937). Injurious insects of Cyprus.—Bull, agric. Dep. Cyprus no. 4 (Ent. Ser.) 31 pp.; Georghiou GP (1977) The insects and mites of Cyprus. With emphasis on species of economic importance to agriculture, forestry, man and domestic animals. Benaki Phytopathological Institute. Kiphissia, Athens, Greece, 347 pp.; Morris HM (1937) Injurious insects of Cyprus. Agricultural Department of Cyprus, Bulletin 4 (Ent. Ser. ) 21 pp.",
alien_species_cyprus:taxon:d4c6cb20140db4085655fa8fe1cb7e8f,Cyprus,CY,present,introduced,casual,agriculture,1854/1993,"Meikle RD (1985) Flora of Cyprus, Vol. 2.Georgiades C (1995) Η επιγενής χλωρίδα της Κύπρου. Ταξινομική, χλωριδικά, φυτογεωγραφική, οικοφυσιολογική μελέτη. [The adventive flora of Cyprus, taxonomic, floristic, phytogeographic, ecophysiological study]. Ph.D. Thesis, Athens University.",
alien_species_cyprus:taxon:d4e4618bd9c2f81c096cb372dd78b33d,Cyprus,CY,present,introduced,widespreadInvasive,pet,2016/2025,"Papatheodoulou A, Martinou AF, Klonis P, Tricarico E, Chartosia N, Lucy FE, Hadjistylli M (2021) Distribution of two invasive alien species of Union concern in Cyprus inland waters. BioInvasions Records 10(3): 730–740. https://doi.org/10.3391/bir.2021.10.3.23",
alien_species_cyprus:taxon:d50662e07882e3da992ba0dc53f14986,Cyprus,CY,present,introduced,established,foodContaminant,2017/2017,"EPPO (2017) First reports of Drosophila suzukii and Zaprionus indianus in Cyprus, and confirmation of the presence of Z. tuberculatus. EPPO Reporting Service no. 04 - 2017  Num. article: 2017/081 https://gd.eppo.int/reporting/article-6049 [Accessed on 06.07.2022]",Data on distribution and date of last observation unavailable.
alien_species_cyprus:taxon:d5110255304880ac276d541c92532967,Cyprus,CY,present,introduced,cultivated,ornamentalNonHorticulture,,"Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus. | Gennadios P (2015) Cultivated exotic plants. Dasponos 63: 7-11.",
